Date delivery,Price
20/10/2016,39.58
21/10/2016,37.76
22/10/2016,34.71
23/10/2016,41.92
24/10/2016,52.86
25/10/2016,45.17
26/10/2016,39.60
27/10/2016,35.96
28/10/2016,34.38
29/10/2016,36.71
30/10/2016,43.06
31/10/2016,34.75
01/11/2016,33.03
02/11/2016,45.60
03/11/2016,40.35
04/11/2016,38.86
05/11/2016,35.46
06/11/2016,38.01
07/11/2016,54.25
08/11/2016,48.30
09/11/2016,51.78
10/11/2016,47.66
11/11/2016,39.82
12/11/2016,37.04
13/11/2016,39.86
14/11/2016,40.14
15/11/2016,43.03
16/11/2016,33.96
17/11/2016,24.17
18/11/2016,31.56
19/11/2016,-0.32
20/11/2016,33.83
21/11/2016,38.34
22/11/2016,45.39
23/11/2016,39.73
24/11/2016,42.73
25/11/2016,38.64
26/11/2016,31.12
27/11/2016,40.78
28/11/2016,42.81
29/11/2016,36.01
30/11/2016,27.63
01/12/2016,38.61
02/12/2016,40.99
03/12/2016,38.26
04/12/2016,48.85
05/12/2016,58.33
06/12/2016,37.93
07/12/2016,30.42
08/12/2016,35.85
09/12/2016,32.20
10/12/2016,28.98
11/12/2016,47.45
12/12/2016,49.20
13/12/2016,60.06
14/12/2016,49.85
15/12/2016,53.06
16/12/2016,46.79
17/12/2016,43.69
18/12/2016,57.41
19/12/2016,48.83
20/12/2016,40.05
21/12/2016,45.23
22/12/2016,38.17
23/12/2016,8.45
24/12/2016,-2.70
25/12/2016,-12.25
26/12/2016,4.48
27/12/2016,41.30
28/12/2016,46.44
29/12/2016,41.99
30/12/2016,36.28
31/12/2016,29.38
01/01/2017,46.25
02/01/2017,38.63
03/01/2017,27.05
04/01/2017,49.96
05/01/2017,49.55
06/01/2017,38.52
07/01/2017,42.64
08/01/2017,55.92
09/01/2017,54.61
10/01/2017,35.92
11/01/2017,34.18
12/01/2017,39.80
13/01/2017,33.33
14/01/2017,35.62
15/01/2017,80.28
16/01/2017,85.37
17/01/2017,69.74
18/01/2017,66.86
19/01/2017,62.88
20/01/2017,48.26
21/01/2017,41.36
22/01/2017,75.64
23/01/2017,101.92
24/01/2017,86.01
25/01/2017,48.97
26/01/2017,43.79
27/01/2017,42.39
28/01/2017,37.65
29/01/2017,51.92
30/01/2017,69.18
31/01/2017,51.30
01/02/2017,44.88
02/02/2017,48.15
03/02/2017,45.30
04/02/2017,43.51
05/02/2017,61.79
06/02/2017,53.42
07/02/2017,59.66
08/02/2017,57.92
09/02/2017,44.86
10/02/2017,38.55
11/02/2017,33.13
12/02/2017,42.33
13/02/2017,42.98
14/02/2017,47.32
15/02/2017,40.63
16/02/2017,43.02
17/02/2017,40.19
18/02/2017,28.42
19/02/2017,31.20
20/02/2017,32.68
21/02/2017,24.14
22/02/2017,25.60
23/02/2017,28.75
24/02/2017,29.73
25/02/2017,13.57
26/02/2017,28.95
27/02/2017,29.68
28/02/2017,35.63
01/03/2017,27.35
02/03/2017,38.27
03/03/2017,33.85
04/03/2017,17.84
05/03/2017,38.84
06/03/2017,44.51
07/03/2017,36.41
08/03/2017,38.22
09/03/2017,33.56
10/03/2017,32.95
11/03/2017,18.76
12/03/2017,36.31
13/03/2017,34.56
14/03/2017,33.67
15/03/2017,34.42
16/03/2017,28.49
17/03/2017,19.67
18/03/2017,13.57
19/03/2017,29.06
20/03/2017,30.47
21/03/2017,35.50
22/03/2017,34.17
23/03/2017,34.29
24/03/2017,28.35
25/03/2017,27.98
26/03/2017,34.96
27/03/2017,34.48
28/03/2017,31.22
29/03/2017,33.62
30/03/2017,31.64
31/03/2017,30.38
01/04/2017,29.55
02/04/2017,37.71
03/04/2017,38.65
04/04/2017,32.69
05/04/2017,29.99
06/04/2017,33.83
07/04/2017,34.48
08/04/2017,28.23
09/04/2017,27.37
10/04/2017,33.51
11/04/2017,27.68
12/04/2017,29.27
13/04/2017,30.29
14/04/2017,14.60
15/04/2017,18.57
16/04/2017,25.30
17/04/2017,34.30
18/04/2017,37.03
19/04/2017,37.18
20/04/2017,27.69
21/04/2017,12.27
22/04/2017,11.16
23/04/2017,31.11
24/04/2017,36.20
25/04/2017,39.91
26/04/2017,36.79
27/04/2017,36.87
28/04/2017,30.23
29/04/2017,-6.74
30/04/2017,-24.27
01/05/2017,28.87
02/05/2017,34.49
03/05/2017,32.78
04/05/2017,38.05
05/05/2017,32.78
06/05/2017,28.05
07/05/2017,33.51
08/05/2017,39.76
09/05/2017,38.83
10/05/2017,33.93
11/05/2017,35.62
12/05/2017,31.99
13/05/2017,28.03
14/05/2017,36.43
15/05/2017,34.23
16/05/2017,32.52
17/05/2017,32.74
18/05/2017,34.47
19/05/2017,26.47
20/05/2017,18.78
21/05/2017,36.05
22/05/2017,33.47
23/05/2017,32.22
24/05/2017,27.90
25/05/2017,32.52
26/05/2017,27.02
27/05/2017,20.36
28/05/2017,36.91
29/05/2017,36.84
30/05/2017,32.96
31/05/2017,36.26
01/06/2017,36.45
02/06/2017,30.50
03/06/2017,22.76
04/06/2017,27.96
05/06/2017,21.53
06/06/2017,13.31
07/06/2017,28.79
08/06/2017,33.38
09/06/2017,31.03
10/06/2017,20.91
11/06/2017,24.69
12/06/2017,32.75
13/06/2017,37.42
14/06/2017,32.19
15/06/2017,20.20
16/06/2017,24.47
17/06/2017,28.75
18/06/2017,38.08
19/06/2017,35.56
20/06/2017,39.53
21/06/2017,35.57
22/06/2017,29.95
23/06/2017,22.15
24/06/2017,18.63
25/06/2017,33.03
26/06/2017,38.85
27/06/2017,35.28
28/06/2017,38.08
29/06/2017,31.99
30/06/2017,28.45
01/07/2017,24.18
02/07/2017,32.42
03/07/2017,34.89
04/07/2017,38.84
05/07/2017,39.36
06/07/2017,37.32
07/07/2017,34.40
08/07/2017,33.13
09/07/2017,40.05
10/07/2017,36.58
11/07/2017,34.64
12/07/2017,33.87
13/07/2017,36.81
14/07/2017,32.50
15/07/2017,30.42
16/07/2017,37.45
17/07/2017,37.66
18/07/2017,35.91
19/07/2017,37.23
20/07/2017,35.93
21/07/2017,33.32
22/07/2017,28.77
23/07/2017,39.34
24/07/2017,34.14
25/07/2017,32.80
26/07/2017,33.74
27/07/2017,31.36
28/07/2017,20.43
29/07/2017,5.15
30/07/2017,32.21
31/07/2017,34.74
01/08/2017,33.05
02/08/2017,28.07
03/08/2017,24.56
04/08/2017,27.99
05/08/2017,19.53
06/08/2017,33.26
07/08/2017,31.29
08/08/2017,30.27
09/08/2017,35.51
10/08/2017,37.73
11/08/2017,21.68
12/08/2017,20.14
13/08/2017,33.08
14/08/2017,26.63
15/08/2017,35.89
16/08/2017,33.48
17/08/2017,33.68
18/08/2017,14.72
19/08/2017,8.70
20/08/2017,29.30
21/08/2017,37.22
22/08/2017,36.57
23/08/2017,35.65
24/08/2017,37.85
25/08/2017,34.33
26/08/2017,30.45
27/08/2017,38.66
28/08/2017,37.62
29/08/2017,36.19
30/08/2017,38.46
31/08/2017,38.80
01/09/2017,33.93
02/09/2017,30.83
03/09/2017,36.55
04/09/2017,37.66
05/09/2017,31.87
06/09/2017,33.40
07/09/2017,27.24
08/09/2017,32.15
09/09/2017,22.97
10/09/2017,21.47
11/09/2017,29.43
12/09/2017,13.61
13/09/2017,22.69
14/09/2017,35.03
15/09/2017,37.03
16/09/2017,33.39
17/09/2017,42.07
18/09/2017,41.33
19/09/2017,39.15
20/09/2017,39.26
21/09/2017,40.07
22/09/2017,36.24
23/09/2017,34.95
24/09/2017,42.36
25/09/2017,40.44
26/09/2017,40.88
27/09/2017,40.30
28/09/2017,39.72
29/09/2017,35.62
30/09/2017,29.81
01/10/2017,18.31
02/10/2017,24.48
03/10/2017,28.61
04/10/2017,18.03
05/10/2017,27.25
06/10/2017,7.55
07/10/2017,23.45
08/10/2017,42.39
09/10/2017,37.32
10/10/2017,34.26
11/10/2017,25.38
12/10/2017,39.55
13/10/2017,31.50
14/10/2017,30.75
15/10/2017,38.55
16/10/2017,37.54
17/10/2017,52.55
18/10/2017,46.35
19/10/2017,37.76
20/10/2017,34.24
21/10/2017,21.85
22/10/2017,41.42
23/10/2017,38.13
24/10/2017,33.77
25/10/2017,40.43
26/10/2017,30.45
27/10/2017,-9.30
28/10/2017,-50.83
29/10/2017,31.94
30/10/2017,36.96
31/10/2017,30.90
01/11/2017,34.07
02/11/2017,50.44
03/11/2017,34.53
04/11/2017,30.41
05/11/2017,51.02
06/11/2017,52.54
07/11/2017,67.25
08/11/2017,51.53
09/11/2017,31.52
10/11/2017,23.24
11/11/2017,33.25
12/11/2017,45.74
13/11/2017,40.18
14/11/2017,64.67
15/11/2017,47.55
16/11/2017,42.89
17/11/2017,19.76
18/11/2017,9.42
19/11/2017,38.48
20/11/2017,49.30
21/11/2017,31.72
22/11/2017,23.36
23/11/2017,42.73
24/11/2017,40.03
25/11/2017,18.81
26/11/2017,29.21
27/11/2017,37.42
28/11/2017,71.50
29/11/2017,67.57
30/11/2017,61.03
01/12/2017,40.27
02/12/2017,33.31
03/12/2017,34.88
04/12/2017,35.91
05/12/2017,31.25
06/12/2017,34.14
07/12/2017,30.66
08/12/2017,15.73
09/12/2017,17.48
10/12/2017,41.67
11/12/2017,34.35
12/12/2017,26.88
13/12/2017,31.01
14/12/2017,46.26
15/12/2017,37.44
16/12/2017,35.33
17/12/2017,55.42
18/12/2017,60.67
19/12/2017,61.83
20/12/2017,43.04
21/12/2017,39.49
22/12/2017,11.25
23/12/2017,-11.78
24/12/2017,6.80
25/12/2017,-4.59
26/12/2017,35.17
27/12/2017,32.49
28/12/2017,20.87
29/12/2017,12.89
30/12/2017,2.60
31/12/2017,-25.30
01/01/2018,33.44
02/01/2018,8.97
03/01/2018,29.86
04/01/2018,31.51
05/01/2018,36.60
06/01/2018,23.39
07/01/2018,30.50
08/01/2018,30.26
09/01/2018,41.33
10/01/2018,47.73
11/01/2018,41.88
12/01/2018,33.78
13/01/2018,28.64
14/01/2018,26.57
15/01/2018,27.22
16/01/2018,29.04
17/01/2018,30.32
18/01/2018,40.48
19/01/2018,35.87
20/01/2018,34.61
21/01/2018,37.90
22/01/2018,37.28
23/01/2018,23.88
24/01/2018,32.97
25/01/2018,45.15
26/01/2018,32.81
27/01/2018,5.11
28/01/2018,16.49
29/01/2018,35.81
30/01/2018,29.22
31/01/2018,33.98
01/02/2018,40.48
02/02/2018,40.28
03/02/2018,33.56
04/02/2018,45.11
05/02/2018,47.12
06/02/2018,47.23
07/02/2018,49.86
08/02/2018,40.80
09/02/2018,39.38
10/02/2018,11.48
11/02/2018,32.82
12/02/2018,39.60
13/02/2018,39.86
14/02/2018,34.16
15/02/2018,40.39
16/02/2018,40.69
17/02/2018,36.58
18/02/2018,50.30
19/02/2018,49.05
20/02/2018,46.75
21/02/2018,47.42
22/02/2018,44.27
23/02/2018,23.93
24/02/2018,35.12
25/02/2018,46.70
26/02/2018,48.61
27/02/2018,37.70
28/02/2018,30.02
01/03/2018,40.42
02/03/2018,34.49
03/03/2018,31.33
04/03/2018,49.06
05/03/2018,49.92
06/03/2018,48.38
07/03/2018,37.53
08/03/2018,37.08
09/03/2018,34.76
10/03/2018,28.72
11/03/2018,41.22
12/03/2018,39.86
13/03/2018,46.78
14/03/2018,24.63
15/03/2018,29.32
16/03/2018,3.98
17/03/2018,1.79
18/03/2018,49.12
19/03/2018,42.94
20/03/2018,51.83
21/03/2018,43.59
22/03/2018,52.89
23/03/2018,41.40
24/03/2018,37.72
25/03/2018,52.82
26/03/2018,45.07
27/03/2018,40.53
28/03/2018,38.09
29/03/2018,29.39
30/03/2018,23.59
31/03/2018,24.17
01/04/2018,27.61
02/04/2018,34.42
03/04/2018,36.53
04/04/2018,32.56
05/04/2018,35.20
06/04/2018,16.48
07/04/2018,22.98
08/04/2018,42.61
09/04/2018,36.03
10/04/2018,31.52
11/04/2018,29.84
12/04/2018,38.53
13/04/2018,35.30
14/04/2018,31.65
15/04/2018,46.63
16/04/2018,43.80
17/04/2018,41.06
18/04/2018,39.84
19/04/2018,38.63
20/04/2018,30.00
21/04/2018,18.59
22/04/2018,32.56
23/04/2018,34.32
24/04/2018,27.29
25/04/2018,30.45
26/04/2018,39.64
27/04/2018,29.09
28/04/2018,21.39
29/04/2018,12.95
30/04/2018,-5.70
01/05/2018,39.95
02/05/2018,39.99
03/05/2018,40.51
04/05/2018,28.41
05/05/2018,19.68
06/05/2018,34.40
07/05/2018,27.47
08/05/2018,36.62
09/05/2018,25.23
10/05/2018,42.20
11/05/2018,32.50
12/05/2018,16.65
13/05/2018,34.70
14/05/2018,42.43
15/05/2018,41.60
16/05/2018,35.39
17/05/2018,39.11
18/05/2018,36.36
19/05/2018,16.68
20/05/2018,5.66
21/05/2018,42.76
22/05/2018,42.33
23/05/2018,38.95
24/05/2018,40.36
25/05/2018,37.08
26/05/2018,32.88
27/05/2018,43.80
28/05/2018,42.91
29/05/2018,46.68
30/05/2018,42.25
31/05/2018,51.30
01/06/2018,40.22
02/06/2018,32.49
03/06/2018,46.84
04/06/2018,51.01
05/06/2018,49.69
06/06/2018,49.61
07/06/2018,49.40
08/06/2018,42.47
09/06/2018,39.33
10/06/2018,48.53
11/06/2018,49.73
12/06/2018,48.15
13/06/2018,43.65
14/06/2018,49.45
15/06/2018,40.21
16/06/2018,24.34
17/06/2018,44.37
18/06/2018,46.52
19/06/2018,46.80
20/06/2018,30.24
21/06/2018,20.73
22/06/2018,23.89
23/06/2018,31.93
24/06/2018,45.20
25/06/2018,49.27
26/06/2018,47.49
27/06/2018,44.89
28/06/2018,44.32
29/06/2018,40.66
30/06/2018,28.92
01/07/2018,48.07
02/07/2018,49.76
03/07/2018,53.21
04/07/2018,51.81
05/07/2018,47.81
06/07/2018,32.90
07/07/2018,34.26
08/07/2018,46.60
09/07/2018,52.95
10/07/2018,52.50
11/07/2018,53.31
12/07/2018,50.83
13/07/2018,48.18
14/07/2018,45.87
15/07/2018,53.80
16/07/2018,52.14
17/07/2018,49.75
18/07/2018,51.65
19/07/2018,53.54
20/07/2018,50.17
21/07/2018,46.25
22/07/2018,55.02
23/07/2018,56.64
24/07/2018,58.41
25/07/2018,55.07
26/07/2018,53.63
27/07/2018,46.40
28/07/2018,44.87
29/07/2018,55.19
30/07/2018,56.33
31/07/2018,56.32
01/08/2018,59.48
02/08/2018,62.72
03/08/2018,51.12
04/08/2018,50.49
05/08/2018,62.69
06/08/2018,64.68
07/08/2018,56.11
08/08/2018,55.06
09/08/2018,44.94
10/08/2018,44.52
11/08/2018,42.65
12/08/2018,55.99
13/08/2018,55.06
14/08/2018,53.45
15/08/2018,56.04
16/08/2018,57.95
17/08/2018,53.77
18/08/2018,49.77
19/08/2018,57.22
20/08/2018,66.45
21/08/2018,65.40
22/08/2018,63.87
23/08/2018,57.60
24/08/2018,53.65
25/08/2018,48.50
26/08/2018,45.57
27/08/2018,66.07
28/08/2018,62.87
29/08/2018,57.40
30/08/2018,64.48
31/08/2018,59.76
01/09/2018,52.94
02/09/2018,63.55
03/09/2018,66.58
04/09/2018,66.64
05/09/2018,65.33
06/09/2018,62.43
07/09/2018,50.11
08/09/2018,49.16
09/09/2018,64.31
10/09/2018,57.80
11/09/2018,63.78
12/09/2018,71.52
13/09/2018,64.84
14/09/2018,51.79
15/09/2018,47.34
16/09/2018,62.41
17/09/2018,57.96
18/09/2018,57.60
19/09/2018,58.06
20/09/2018,40.80
21/09/2018,25.41
22/09/2018,44.15
23/09/2018,38.88
24/09/2018,62.34
25/09/2018,45.38
26/09/2018,53.89
27/09/2018,51.97
28/09/2018,46.49
29/09/2018,41.74
30/09/2018,61.24
01/10/2018,42.34
02/10/2018,18.29
03/10/2018,65.15
04/10/2018,60.30
05/10/2018,57.91
06/10/2018,54.92
07/10/2018,63.88
08/10/2018,71.57
09/10/2018,62.17
10/10/2018,54.35
11/10/2018,56.77
12/10/2018,44.88
13/10/2018,28.09
14/10/2018,59.45
15/10/2018,72.00
16/10/2018,70.91
17/10/2018,63.16
18/10/2018,67.61
19/10/2018,59.38
20/10/2018,55.51
21/10/2018,56.13
22/10/2018,34.62
23/10/2018,44.57
24/10/2018,48.74
25/10/2018,58.53
26/10/2018,48.12
27/10/2018,43.54
28/10/2018,43.97
29/10/2018,33.67
30/10/2018,45.14
31/10/2018,47.91
01/11/2018,54.77
02/11/2018,52.04
03/11/2018,47.47
04/11/2018,57.19
05/11/2018,58.55
06/11/2018,56.01
07/11/2018,62.87
08/11/2018,59.51
09/11/2018,43.07
10/11/2018,39.73
11/11/2018,54.90
12/11/2018,53.11
13/11/2018,61.87
14/11/2018,63.48
15/11/2018,57.77
16/11/2018,48.21
17/11/2018,47.60
18/11/2018,48.22
19/11/2018,46.65
20/11/2018,55.36
21/11/2018,77.80
22/11/2018,80.33
23/11/2018,61.95
24/11/2018,53.85
25/11/2018,73.67
26/11/2018,75.51
27/11/2018,52.99
28/11/2018,50.40
29/11/2018,57.50
30/11/2018,46.86
01/12/2018,30.20
02/12/2018,44.62
03/12/2018,50.65
04/12/2018,59.21
05/12/2018,54.75
06/12/2018,42.58
07/12/2018,11.87
08/12/2018,8.92
09/12/2018,36.16
10/12/2018,55.37
11/12/2018,69.91
12/12/2018,66.24
13/12/2018,71.16
14/12/2018,54.41
15/12/2018,49.71
16/12/2018,69.39
17/12/2018,59.45
18/12/2018,56.44
19/12/2018,56.69
20/12/2018,49.62
21/12/2018,36.62
22/12/2018,42.67
23/12/2018,46.83
24/12/2018,19.01
25/12/2018,47.40
26/12/2018,60.02
27/12/2018,59.80
28/12/2018,47.34
29/12/2018,33.53
30/12/2018,54.69
31/12/2018,-4.30
01/01/2019,25.92
02/01/2019,57.72
03/01/2019,49.91
04/01/2019,42.18
05/01/2019,54.55
06/01/2019,51.81
07/01/2019,34.50
08/01/2019,40.00
09/01/2019,67.67
10/01/2019,49.92
11/01/2019,40.80
12/01/2019,15.10
13/01/2019,32.61
14/01/2019,45.45
15/01/2019,45.20
16/01/2019,42.84
17/01/2019,61.73
18/01/2019,55.39
19/01/2019,53.89
20/01/2019,69.90
21/01/2019,63.00
22/01/2019,75.08
23/01/2019,85.80
24/01/2019,66.50
25/01/2019,49.09
26/01/2019,35.44
27/01/2019,50.40
28/01/2019,60.19
29/01/2019,53.07
30/01/2019,59.84
31/01/2019,55.48
01/02/2019,50.19
02/02/2019,46.72
03/02/2019,44.05
04/02/2019,53.79
05/02/2019,51.32
06/02/2019,44.55
07/02/2019,41.62
08/02/2019,6.81
09/02/2019,28.03
10/02/2019,31.97
11/02/2019,46.74
12/02/2019,45.38
13/02/2019,49.09
14/02/2019,47.62
15/02/2019,39.22
16/02/2019,39.05
17/02/2019,46.40
18/02/2019,41.31
19/02/2019,45.60
20/02/2019,43.23
21/02/2019,47.20
22/02/2019,40.14
23/02/2019,39.99
24/02/2019,44.41
25/02/2019,44.60
26/02/2019,44.21
27/02/2019,40.26
28/02/2019,45.85
01/03/2019,41.25
02/03/2019,10.22
03/03/2019,13.31
04/03/2019,31.34
05/03/2019,34.77
06/03/2019,29.02
07/03/2019,26.39
08/03/2019,7.98
09/03/2019,17.51
10/03/2019,38.67
11/03/2019,36.59
12/03/2019,18.05
13/03/2019,32.54
14/03/2019,25.21
15/03/2019,17.22
16/03/2019,0.43
17/03/2019,31.92
18/03/2019,45.34
19/03/2019,41.50
20/03/2019,39.79
21/03/2019,40.57
22/03/2019,35.61
23/03/2019,33.46
24/03/2019,32.29
25/03/2019,36.50
26/03/2019,40.19
27/03/2019,42.32
28/03/2019,39.85
29/03/2019,35.04
30/03/2019,28.87
31/03/2019,38.01
01/04/2019,33.85
02/04/2019,42.24
03/04/2019,42.02
04/04/2019,42.28
05/04/2019,38.33
06/04/2019,37.98
07/04/2019,44.40
08/04/2019,41.99
09/04/2019,42.82
10/04/2019,44.74
11/04/2019,44.90
12/04/2019,41.42
13/04/2019,37.25
14/04/2019,41.83
15/04/2019,41.62
16/04/2019,40.81
17/04/2019,40.84
18/04/2019,33.84
19/04/2019,34.52
20/04/2019,31.60
21/04/2019,-14.01
22/04/2019,14.75
23/04/2019,34.70
24/04/2019,39.31
25/04/2019,43.54
26/04/2019,31.99
27/04/2019,35.09
28/04/2019,43.15
29/04/2019,42.87
30/04/2019,25.47
01/05/2019,37.94
02/05/2019,40.70
03/05/2019,39.51
04/05/2019,30.49
05/05/2019,44.29
06/05/2019,50.47
07/05/2019,39.47
08/05/2019,45.25
09/05/2019,44.79
10/05/2019,37.61
11/05/2019,19.42
12/05/2019,39.23
13/05/2019,41.01
14/05/2019,40.85
15/05/2019,39.73
16/05/2019,42.95
17/05/2019,37.19
18/05/2019,35.36
19/05/2019,46.29
20/05/2019,43.29
21/05/2019,40.09
22/05/2019,40.67
23/05/2019,40.46
24/05/2019,36.68
25/05/2019,21.60
26/05/2019,35.35
27/05/2019,43.33
28/05/2019,41.76
29/05/2019,16.09
30/05/2019,35.81
31/05/2019,29.96
01/06/2019,21.87
02/06/2019,36.90
03/06/2019,38.99
04/06/2019,37.93
05/06/2019,36.48
06/06/2019,37.61
07/06/2019,-42.24
08/06/2019,22.50
09/06/2019,31.37
10/06/2019,44.67
11/06/2019,44.00
12/06/2019,38.51
13/06/2019,41.62
14/06/2019,30.58
15/06/2019,31.15
16/06/2019,41.66
17/06/2019,42.28
18/06/2019,41.20
19/06/2019,36.39
20/06/2019,38.69
21/06/2019,31.63
22/06/2019,20.92
23/06/2019,34.47
24/06/2019,40.52
25/06/2019,38.56
26/06/2019,35.47
27/06/2019,43.45
28/06/2019,33.25
29/06/2019,15.13
30/06/2019,32.96
01/07/2019,33.35
02/07/2019,34.66
03/07/2019,33.98
04/07/2019,35.26
05/07/2019,29.76
06/07/2019,24.66
07/07/2019,35.69
08/07/2019,37.39
09/07/2019,41.47
10/07/2019,45.91
11/07/2019,45.24
12/07/2019,37.24
13/07/2019,35.61
14/07/2019,41.56
15/07/2019,42.89
16/07/2019,45.88
17/07/2019,43.93
18/07/2019,44.81
19/07/2019,35.09
20/07/2019,31.53
21/07/2019,42.62
22/07/2019,46.60
23/07/2019,50.64
24/07/2019,50.23
25/07/2019,44.50
26/07/2019,36.16
27/07/2019,32.09
28/07/2019,45.50
29/07/2019,44.53
30/07/2019,48.47
31/07/2019,44.66
01/08/2019,43.70
02/08/2019,36.37
03/08/2019,35.15
04/08/2019,46.28
05/08/2019,42.06
06/08/2019,40.87
07/08/2019,34.72
08/08/2019,38.69
09/08/2019,12.44
10/08/2019,14.35
11/08/2019,41.24
12/08/2019,38.04
13/08/2019,38.77
14/08/2019,30.50
15/08/2019,35.69
16/08/2019,26.22
17/08/2019,27.69
18/08/2019,34.43
19/08/2019,39.80
20/08/2019,41.68
21/08/2019,36.31
22/08/2019,37.32
23/08/2019,32.29
24/08/2019,30.64
25/08/2019,45.66
26/08/2019,46.42
27/08/2019,50.83
28/08/2019,44.49
29/08/2019,41.34
30/08/2019,33.66
31/08/2019,30.11
01/09/2019,39.18
02/09/2019,35.40
03/09/2019,34.01
04/09/2019,31.72
05/09/2019,32.45
06/09/2019,35.94
07/09/2019,36.87
08/09/2019,45.51
09/09/2019,36.82
10/09/2019,33.93
11/09/2019,37.78
12/09/2019,39.02
13/09/2019,36.20
14/09/2019,23.76
15/09/2019,47.15
16/09/2019,33.87
17/09/2019,36.48
18/09/2019,43.78
19/09/2019,42.70
20/09/2019,34.65
21/09/2019,29.64
22/09/2019,44.13
23/09/2019,47.45
24/09/2019,46.74
25/09/2019,41.57
26/09/2019,38.44
27/09/2019,24.10
28/09/2019,11.06
29/09/2019,22.10
30/09/2019,42.55
01/10/2019,40.86
02/10/2019,40.07
03/10/2019,43.68
04/10/2019,36.89
05/10/2019,32.00
06/10/2019,44.63
07/10/2019,34.86
08/10/2019,35.20
09/10/2019,30.46
10/10/2019,25.97
11/10/2019,19.73
12/10/2019,22.14
13/10/2019,35.56
14/10/2019,43.63
15/10/2019,39.46
16/10/2019,43.77
17/10/2019,35.35
18/10/2019,33.09
19/10/2019,34.83
20/10/2019,43.72
21/10/2019,46.83
22/10/2019,43.52
23/10/2019,38.61
24/10/2019,36.11
25/10/2019,20.21
26/10/2019,22.04
27/10/2019,42.45
28/10/2019,48.11
29/10/2019,48.02
30/10/2019,42.63
31/10/2019,32.27
01/11/2019,27.48
02/11/2019,26.69
03/11/2019,38.70
04/11/2019,42.70
05/11/2019,51.79
06/11/2019,42.72
07/11/2019,47.12
08/11/2019,41.69
09/11/2019,40.97
10/11/2019,41.11
11/11/2019,42.20
12/11/2019,47.08
13/11/2019,45.32
14/11/2019,37.90
15/11/2019,38.10
16/11/2019,36.82
17/11/2019,41.36
18/11/2019,46.49
19/11/2019,53.25
20/11/2019,50.09
21/11/2019,43.58
22/11/2019,30.58
23/11/2019,33.47
24/11/2019,51.12
25/11/2019,47.36
26/11/2019,39.50
27/11/2019,30.49
28/11/2019,40.08
29/11/2019,42.01
30/11/2019,42.45
01/12/2019,46.18
02/12/2019,51.36
03/12/2019,47.94
04/12/2019,41.82
05/12/2019,31.10
06/12/2019,24.91
07/12/2019,-16.38
08/12/2019,23.37
09/12/2019,40.17
10/12/2019,38.12
11/12/2019,44.62
12/12/2019,36.53
13/12/2019,23.23
14/12/2019,12.68
15/12/2019,40.84
16/12/2019,36.72
17/12/2019,40.20
18/12/2019,34.65
19/12/2019,29.41
20/12/2019,28.11
21/12/2019,26.48
22/12/2019,24.50
23/12/2019,20.52
24/12/2019,27.25
25/12/2019,33.63
26/12/2019,37.82
27/12/2019,34.29
28/12/2019,30.17
29/12/2019,25.57
30/12/2019,32.74
31/12/2019,34.96
01/01/2020,38.87
02/01/2020,26.11
03/01/2020,20.32
04/01/2020,35.55
05/01/2020,38.13
06/01/2020,40.52
07/01/2020,33.58
08/01/2020,36.25
09/01/2020,34.80
10/01/2020,31.86
11/01/2020,22.64
12/01/2020,37.68
13/01/2020,23.36
14/01/2020,24.96
15/01/2020,38.17
16/01/2020,36.90
17/01/2020,31.85
18/01/2020,33.89
19/01/2020,44.53
20/01/2020,41.60
21/01/2020,45.90
22/01/2020,51.54
23/01/2020,50.24
24/01/2020,40.35
25/01/2020,33.89
26/01/2020,37.49
27/01/2020,31.61
28/01/2020,33.22
29/01/2020,32.82
30/01/2020,22.48
31/01/2020,6.84
01/02/2020,16.99
02/02/2020,27.66
03/02/2020,27.88
04/02/2020,36.20
05/02/2020,36.92
06/02/2020,36.69
07/02/2020,28.05
08/02/2020,1.57
09/02/2020,7.88
10/02/2020,11.62
11/02/2020,19.46
12/02/2020,37.59
13/02/2020,36.03
14/02/2020,20.44
15/02/2020,-8.27
16/02/2020,18.25
17/02/2020,21.87
18/02/2020,30.91
19/02/2020,28.68
20/02/2020,24.33
21/02/2020,-1.51
22/02/2020,6.95
23/02/2020,28.49
24/02/2020,24.10
25/02/2020,31.67
26/02/2020,38.44
27/02/2020,31.04
28/02/2020,8.91
29/02/2020,7.14
01/03/2020,33.18
02/03/2020,36.25
03/03/2020,39.61
04/03/2020,36.07
05/03/2020,30.48
06/03/2020,29.09
07/03/2020,17.11
08/03/2020,37.11
09/03/2020,23.25
10/03/2020,22.69
11/03/2020,12.24
12/03/2020,16.54
13/03/2020,30.27
14/03/2020,4.65
15/03/2020,31.19
16/03/2020,28.18
17/03/2020,26.42
18/03/2020,28.69
19/03/2020,25.14
20/03/2020,10.74
21/03/2020,-0.95
22/03/2020,16.98
23/03/2020,20.45
24/03/2020,23.06
25/03/2020,22.23
26/03/2020,21.55
27/03/2020,14.24
28/03/2020,4.95
29/03/2020,23.32
30/03/2020,25.17
31/03/2020,23.36
01/04/2020,19.95
02/04/2020,22.53
03/04/2020,20.15
04/04/2020,2.68
05/04/2020,17.34
06/04/2020,23.54
07/04/2020,26.51
08/04/2020,23.51
09/04/2020,23.14
10/04/2020,20.86
11/04/2020,12.45
