Date delivery,Date delivery,price,ARIMA_fitted,ARIMA_residuals
2022-09-21,2022-09-21,379.94,355.21337822410214,24.726621775897854
2022-09-22,2022-09-22,387.89,342.69941092956554,45.19058907043444
2022-09-23,2022-09-23,368.33,317.6980113409189,50.63198865908106
2022-09-24,2022-09-24,351.11,293.2471160355869,57.86288396441313
2022-09-25,2022-09-25,276.5,310.68767879931835,-34.18767879931835
2022-09-26,2022-09-26,245.93,304.1036887465582,-58.173688746558184
2022-09-27,2022-09-27,310.21,323.86892360740865,-13.658923607408667
2022-09-28,2022-09-28,386.2,362.6996528805238,23.500347119476203
2022-09-29,2022-09-29,417.14,372.7885257553039,44.35147424469608
2022-09-30,2022-09-30,315.49,352.38386818934873,-36.89386818934872
2022-10-01,2022-10-01,82.82,265.5741915840827,-182.75419158408272
2022-10-02,2022-10-02,114.75,128.39219276958886,-13.64219276958886
2022-10-03,2022-10-03,209.35,200.71666577547398,8.63333422452601
2022-10-04,2022-10-04,246.31,267.95063087168546,-21.64063087168546
2022-10-05,2022-10-05,103.19,288.4022598860948,-185.21225988609478
2022-10-06,2022-10-06,100.8,149.89887670149665,-49.09887670149665
2022-10-07,2022-10-07,163.89,116.19951062288004,47.690489377119945
2022-10-08,2022-10-08,145.34,116.64617409159304,28.693825908406964
2022-10-09,2022-10-09,146.72,113.38247535989498,33.337524640105016
2022-10-10,2022-10-10,162.09,162.54132670216512,-0.45132670216511883
2022-10-11,2022-10-11,259.87,204.40807391999405,55.46192608000595
2022-10-12,2022-10-12,282.54,275.93331734591004,6.60668265408998
2022-10-13,2022-10-13,257.46,252.66391824899233,4.796081751007648
2022-10-14,2022-10-14,260.65,206.40268900733682,54.24731099266316
2022-10-15,2022-10-15,156.63,197.9164648978425,-41.28646489784251
2022-10-16,2022-10-16,95.86,142.07648770552922,-46.21648770552922
2022-10-17,2022-10-17,152.61,152.08340873152375,0.5265912684762668
2022-10-18,2022-10-18,183.18,217.572196767266,-34.392196767266
2022-10-19,2022-10-19,168.45,225.93158178640715,-57.48158178640716
2022-10-20,2022-10-20,140.22,182.8926393183075,-42.67263931830749
2022-10-21,2022-10-21,163.45,121.75899890600554,41.691001093994444
2022-10-22,2022-10-22,139.87,118.5550893573776,21.314910642622408
2022-10-23,2022-10-23,95.75,112.17389480186198,-16.423894801861977
2022-10-24,2022-10-24,80.62,125.44762164942753,-44.82762164942753
2022-10-25,2022-10-25,105.4,146.31359200581596,-40.91359200581596
2022-10-26,2022-10-26,121.4,159.4501748256014,-38.0501748256014
2022-10-27,2022-10-27,124.69,133.10141647166154,-8.41141647166154
2022-10-28,2022-10-28,105.52,95.30105674812896,10.218943251871039
2022-10-29,2022-10-29,101.06,62.964038245100326,38.095961754899676
2022-10-30,2022-10-30,117.24,77.50220472987331,39.73779527012668
2022-10-31,2022-10-31,145.22,124.65423835324145,20.565761646758546
2022-11-01,2022-11-01,68.86,174.00310422971145,-105.14310422971145
2022-11-02,2022-11-02,71.97,118.65720332144579,-46.68720332144579
2022-11-03,2022-11-03,103.01,102.28958993653717,0.7204100634628361
2022-11-04,2022-11-04,178.54,77.00126768643275,101.53873231356724
2022-11-05,2022-11-05,132.29,114.42141233229425,17.86858766770574
2022-11-06,2022-11-06,51.09,91.9297312423229,-40.8397312423229
2022-11-07,2022-11-07,76.1,82.10327217227727,-6.003272172277278
2022-11-08,2022-11-08,95.15,127.91310685629779,-32.76310685629778
2022-11-09,2022-11-09,126.72,130.20395279589502,-3.4839527958950214
2022-11-10,2022-11-10,137.25,128.45646292327606,8.793537076723936
2022-11-11,2022-11-11,125.38,101.70341250776674,23.676587492233253
2022-11-12,2022-11-12,162.25,82.12605249097264,80.12394750902736
2022-11-13,2022-11-13,144.88,125.03185160696518,19.84814839303482
2022-11-14,2022-11-14,160.8,139.7879949347095,21.01200506529051
2022-11-15,2022-11-15,177.29,185.03192163010334,-7.741921630103349
2022-11-16,2022-11-16,143.76,195.30490363410883,-51.544903634108834
2022-11-17,2022-11-17,99.9,151.23348910706974,-51.33348910706974
2022-11-18,2022-11-18,171.03,96.03046383204284,74.99953616795716
2022-11-19,2022-11-19,198.62,134.95613229756964,63.663867702430366
2022-11-20,2022-11-20,210.28,155.77575863921467,54.50424136078533
2022-11-21,2022-11-21,253.82,199.7539565161342,54.0660434838658
2022-11-22,2022-11-22,203.88,255.23040656181504,-51.35040656181505
2022-11-23,2022-11-23,177.98,218.80234559519852,-40.82234559519853
2022-11-24,2022-11-24,237.46,191.46448830791536,45.99551169208465
2022-11-25,2022-11-25,257.93,207.31229313674183,50.61770686325818
2022-11-26,2022-11-26,239.17,207.5301247694328,31.639875230567185
2022-11-27,2022-11-27,146.65,214.3167252583617,-67.66672525836171
2022-11-28,2022-11-28,291.64,176.31924424464484,115.32075575535515
2022-11-29,2022-11-29,371.64,306.62132988063547,65.01867011936451
2022-11-30,2022-11-30,393.7,337.53793730434984,56.16206269565015
2022-12-01,2022-12-01,394.36,349.32517829521623,45.03482170478378
2022-12-02,2022-12-02,339.2,336.5788878057864,2.6211121942135946
2022-12-03,2022-12-03,281.92,298.8367808008975,-16.91678080089747
2022-12-04,2022-12-04,268.51,281.284578387278,-12.774578387277984
2022-12-05,2022-12-05,341.26,298.4800835081923,42.77991649180768
2022-12-06,2022-12-06,386.44,365.387332259819,21.052667740180993
2022-12-07,2022-12-07,324.83,387.2247135987081,-62.39471359870811
2022-12-08,2022-12-08,387.53,325.46669821190403,62.06330178809594
2022-12-09,2022-12-09,411.04,356.9047838123431,54.13521618765691
2022-12-10,2022-12-10,354.64,352.132934574759,2.5070654252409668
2022-12-11,2022-12-11,326.77,334.3887575909085,-7.618757590908501
2022-12-12,2022-12-12,433.93,348.7159183219262,85.2140816780738
2022-12-13,2022-12-13,444.48,443.66920362244986,0.8107963775501617
2022-12-14,2022-12-14,443.88,438.2341887306746,5.645811269325407
2022-12-15,2022-12-15,396.96,431.5728589327705,-34.61285893277051
2022-12-16,2022-12-16,411.31,374.5435820249581,36.76641797504192
2022-12-17,2022-12-17,268.97,383.8925833805389,-114.92258338053887
2022-12-18,2022-12-18,189.76,286.78220491593584,-97.02220491593584
2022-12-19,2022-12-19,191.93,270.2435332894886,-78.31353328948859
2022-12-20,2022-12-20,185.82,273.87461641328105,-88.05461641328105
